quote,01:00:43.413,EURJPY,CITI,113.207,113.22
quote,01:00:45.412,USDJPY,AGG,100.412,100.418
quote,01:00:47.361,NZDUSD,AGG,0.7333,0.73337
quote,01:00:48.517,AUDUSD,AGG,0.76257,0.76263
quote,01:00:48.959,AUDUSD,RFX,0.7625,0.7627
quote,01:00:48.961,AUDUSD,AGG,0.76256,0.76262
quote,01:00:49.606,USDJPY,AGG,100.412,100.418
quote,01:00:49.606,USDJPY,CITI,100.411,100.418
quote,01:00:49.887,EURJPY,AGG,113.21,113.218
quote,01:00:50.107,USDJPY,AGG,100.412,100.417
quote,01:00:50.107,USDJPY,CITI,100.41,100.417
quote,01:00:50.107,EURJPY,AGG,113.209,113.218
quote,01:00:50.107,EURJPY,CITI,113.206,113.22
quote,01:00:50.209,AUDUSD,RFX,0.7625,0.7627
quote,01:00:50.400,USDJPY,AGG,100.412,100.418
quote,01:00:50.400,USDJPY,CITI,100.411,100.418
quote,01:00:50.958,USDJPY,AGG,100.414,100.42
quote,01:00:50.958,USDJPY,CITI,100.414,100.421
quote,01:00:50.960,EURJPY,AGG,113.213,113.221
quote,01:00:50.960,EURJPY,CITI,113.208,113.221
quote,01:00:51.214,EURJPY,AGG,113.213,113.221
quote,01:00:51.214,EURJPY,CITI,113.208,113.222
quote,01:00:51.666,AUDUSD,AGG,0.76257,0.76263
quote,01:00:51.705,EURJPY,AGG,113.212,113.221
quote,01:00:51.715,USDJPY,AGG,100.414,100.42
quote,01:00:51.718,USDJPY,CITI,100.413,100.42
quote,01:00:51.988,EURJPY,AGG,113.213,113.221
quote,01:00:52.204,USDJPY,AGG,100.414,100.42
quote,01:00:52.204,USDJPY,CITI,100.414,100.421
quote,01:00:54.707,AUDUSD,AGG,0.76258,0.76263
quote,01:00:55.205,AUDUSD,AGG,0.76258,0.76262
quote,01:00:55.456,AUDUSD,AGG,0.76258,0.76263
quote,01:00:55.583,EURJPY,AGG,113.213,113.22
quote,01:00:55.708,AUDUSD,AGG,0.76258,0.76263
quote,01:00:55.710,AUDUSD,CITI,0.76252,0.76268
quote,01:00:55.805,EURJPY,AGG,113.213,113.221
quote,01:00:56.004,AUDUSD,CITI,0.76251,0.76267
quote,01:00:56.055,EURJPY,AGG,113.215,113.221
quote,01:00:56.055,EURJPY,CITI,113.209,113.222
quote,01:00:56.157,USDJPY,AGG,100.415,100.42
quote,01:00:56.157,USDJPY,CITI,100.415,100.422
quote,01:00:56.298,AUDUSD,AGG,0.76258,0.76263
quote,01:00:56.298,AUDUSD,CITI,0.76251,0.76268
quote,01:00:56.311,EURJPY,AGG,113.216,113.223
quote,01:00:56.312,EURJPY,CITI,113.21,113.223
quote,01:00:56.411,USDJPY,AGG,100.415,100.42
quote,01:00:56.558,AUDUSD,AGG,0.76258,0.76264
quote,01:00:56.558,AUDUSD,CITI,0.76252,0.76268
quote,01:00:56.576,EURJPY,AGG,113.215,113.223
quote,01:00:56.576,EURJPY,CITI,113.211,113.225
quote,01:00:56.660,USDJPY,AGG,100.416,100.42
quote,01:00:56.660,USDJPY,CITI,100.416,100.423
quote,01:00:56.808,AUDUSD,AGG,0.76258,0.76264
quote,01:00:56.861,EURJPY,AGG,113.217,113.224
quote,01:00:56.861,EURJPY,CITI,113.212,113.226
quote,01:00:56.905,USDJPY,AGG,100.417,100.42
quote,01:00:57.059,AUDUSD,AGG,0.76257,0.76263
quote,01:00:57.114,EURJPY,AGG,113.221,113.227
quote,01:00:57.114,EURJPY,CITI,113.215,113.228
